Cluster,Pergunta,Palavra chave,Score
35,contratacao seguro cartao credito,seguro,0.6653991702834073
33,cadastrar cliente cambio,cliente,0.7687277684077277
17,remessa cambio recebimento,remessa,0.7114217606732682
34,seguro cartao basico,seguro,0.8782956846119502
66,excluir vinculo cpf marido,vinculo,0.5902552060275561
34,seguro estabelecimento comercial,seguro,0.7015227990877357
68,apos vencimento seguro utilziar bonus,vencimento,0.562365889123322
57,prazo resolucao chamado producao seguros,seguros,0.5326703688259309
53,contratar seguro residencial sob medida,sob,0.5876322800655519
77,assistencia seguro residencial,seguro,0.8039465424402975
56,debito automatico seguro nao debitou conta,seguro,0.5472732813793625
42,consultar cliente habilitado fazer cambio,habilitado,0.712118975314051
10,contrato seguro acidentes pessoais debitar conta terceiro,terceiro,0.49396350003456635
72,alterar endereco seguro,seguro,0.777726042480402
14,verificar seguro,verificar,0.9730744389228867
46,autorizar debito automatico seguros,seguros,0.5885422833990395
19,seguro galpao empresa,seguro,0.8525257015623144
15,consultar beneficiario seguros zurich,zurich,0.6221219088719073
57,abrir chamado cambio,chamado,0.6991468946877429
19,seguro vida empresa trienal,vida,0.7620162551052805
34,opcoes seguro vida,vida,0.9103319776950638
11,quais coberturas seguro cartao protegido,seguro,0.5759203861491198
31,pode debitar seguro auto conta outra pessoa condutor principal,seguro,0.45929212665441055
59,cancelar apolice seguro auto,seguro,0.6633057943737065
34,prazo carencia seguro vida,vida,0.6661704284959272
43,cancelamento seguro residencial falecido,seguro,0.7632959835822364
63,cancelar seguro penhor rural,seguro,0.6539512493943705
11,quais coberturas seguro auto,seguro,0.6493747535505315
46,indice qualidade seguros,seguros,0.6732101775128418
22,seguro vida prazo abertura sinistro,vida,0.6008532204962025
34,alteracao dependentes seguro vida,vida,0.7808043766236427
7,via apolice seguro,via,0.748593076325909
78,acionar seguro incendio,seguro,0.7835501572395333
42,consultar devolucao remessa cambio,remessa,0.6679909343748441
20,receber cambio,receber,0.9075630735130888
78,quantas vezes cliente pode acionar seguro bolsa protegida,vezes,0.46184247365359654
8,cpf cliente errado cadastro,errado,0.6591108766527497
20,consilta ordem cambio,ordem,0.8258879960889268
45,solicitar segunda via proposta adesao seguro vida,vida,0.49003322054304094
54,possivel contratar operacao cambio app,possivel,0.6045210304888047
78,acionar seguro mastercard,seguro,0.7751313586044388
18,fone fechamento cambio juridico,juridico,0.6300491155369121
5,endosso seguro,seguro,0.9589168234017476
41,central atendimento liberty seguros,seguros,0.5574870450880783
46,verificar posicionamento sinistro seguros,verificar,0.6643491614235427
59,cancelar seguro cartao,seguro,0.6963388507058608
69,fazer seguro vida cobertura conjuge,vida,0.7041730122761309
14,prazo enviar proposta seguro,seguro,0.621346827094014
58,cobertura seguro protecao funeral,seguro,0.6290415786265038
51,tabela tarifa cambio,tarifa,0.7427488587379898
25,cancelar contrato cambio,contrato,0.776349870656052
35,acionar seguro credito imobiliario,seguro,0.6312374976841131
67,cpf consta invalido,invalido,0.6747483977897074
7,incluir eletro apolice seguro,seguro,0.7183693094427479
54,iof operacao cambio,operacao,0.7521928150778208
65,seguro auto motos,seguro,0.8843641912679835
62,contato liberty seguros,seguros,0.659010390165163
16,cartoes possuem seguro viagem,viagem,0.6578040109167688
39,cliente quer estorno gastos cartao credito ultimos meses,ultimos,0.4601883945747809
74,sinistro seguro vida,vida,0.8219991177798366
55,consulta seguro vida,vida,0.8658666660875644
55,consulta cambio,consulta,0.9031990598522613
34,efetivar cotacao seguro protecao vida,vida,0.6344939519268917
21,habilitacao conta cambio,habilitacao,0.8374831365485806
34,canal onde cancelado seguro vida,vida,0.5754419774250666
73,saber beneficiarios seguro contratado,seguro,0.5860739745064116
36,cancelamento seguro auto,seguro,0.7295752826817212
5,fazer endosso seguro patrimonial,seguro,0.6021248152507217
73,recebimento beneficiarios seguro vida,vida,0.6700212135982538
66,regularizar pessoa cpf suspenso,suspenso,0.588300377136732
43,quais coberturad seguro protecao residencial,seguro,0.6892189105140828
54,envio cambio natureza operacao,operacao,0.6891680990286545
36,seguro vida cancelamento,vida,0.7653713930977856
8,consultar rentabilidade fundo cliente cpf,rentabilidade,0.5996350097876815
14,cambio swift verificar,verificar,0.7370337790740049
56,seguro cliente nao debitando,seguro,0.7456774946532898
5,endosso seguro empresarial,seguro,0.7423961823135946
34,seguro vida,vida,0.9096800503181092
66,excluir cpf documentos adicionais,excluir,0.5767165698858938
58,cancelar seguro funeral,seguro,0.838179157154254
32,envio ordem pagamento cambio,pagamento,0.5832428491384849
56,seguro debitou conta cliente,seguro,0.7162288680421341
1,alteracao endereco seguro patrimonial,seguro,0.6316200307669708
55,consulta apolice seguro auto,seguro,0.6990377524137513
27,contratar seguro odonto especial,seguro,0.6607015437264673
36,cancelamento seguro cartao,seguro,0.7301995182085821
5,fazer endosso seguro residencial,seguro,0.606331734807239
54,taxas cambio,taxas,0.9426503083061593
54,naturezas remessa cambio,remessa,0.8053671048584953
39,estorno cambio,estorno,0.8885782937479458
44,cancelar seguro cartao protegido cartao credito,seguro,0.6857564586850604
16,contratar seguro caminhao,seguro,0.8557028800342815
65,contratar seguro auto,seguro,0.7498891550949767
23,campanha seguro outubro rosa,seguro,0.6200131804802542
20,ordem cambio,ordem,0.8549811522452966
14,imprimir proposta seguro cartao protegido,seguro,0.5790532634291655
34,efetuar cotacao seguro,seguro,0.7613945140649365
34,criar email,email,0.7071067811865475
71,consultar debito conta cliente referese seguro,seguro,0.6756343366118582
66,tirar divida cpf,tirar,0.6652544396579713
72,faco cadastro cpf documento principal,principal,0.499961361277269
60,taxa cambio,taxa,0.9075630735130888
1,coberturas seguro patrimonial,seguro,0.7024506853107677
59,cancelar seguro pessoa juridica,seguro,0.6663938242101054
1,cancelamento seguro patrimonial,seguro,0.7573189673114029
34,beneficios seguro cartao,seguro,0.847638073880684
62,contato central seguro vida,vida,0.7195862232636157
21,alterar conta debito seguro carro,seguro,0.6147729851597378
65,telefone seguradoras seguro auto,telefone,0.6943293662558656
39,fazer estorno seguro,seguro,0.7665905394518081
37,possivel agendar data pagamento seguro,seguro,0.5444446804024144
14,cancelar proposta seguro auto,seguro,0.7022926673367603
65,seguro auto franquia facultativa,seguro,0.6856868594036503
6,seguro debitado,seguro,0.9646348101570538
16,contratar seguro motocicleta,seguro,0.8678015585100667
34,contratar seguro vida terceiros,vida,0.7853154477121367
71,seguro indevido cobrado conta cliente,seguro,0.6295512621295697
33,cadastrar endosso beneficiario seguro vida,vida,0.586686282253788
28,seguro veiculo idade,veiculo,0.7496974516460619
44,contratar seguro cartao protegido,seguro,0.6104234155073379
8,cancelar nome atrelado cpf cliente,nome,0.5958938296485414
34,cartao credito pago ultimos meses somente fatura anuidade seguro,ultimos,0.40446187408944567
55,consulta ordem cambio,ordem,0.7373052454230759
12,declaracao inexistente outros seguros,seguros,0.5784520732848376
22,abertura conta utilizacao cambio,utilizacao,0.6883779196415596
46,remessa seguros,seguros,0.7571744113565811
54,operar cambio,operar,0.9099033006029205
59,onde cancelar seguro vida,vida,0.7798215615506724
76,vistoria seguro carro,vistoria,0.7159116717674537
16,valores seguro viagem,viagem,0.7908475012528049
27,cobertura seguro cheque especial,seguro,0.5825790074269845
60,taxa transacao cambio,transacao,0.7467978241747584
25,reimprimir contrato cambio pronto,reimprimir,0.6280862597450442
43,alteracao endereco seguro residencial,seguro,0.6536638336617847
67,mensagem erro cpf consta base,mensagem,0.5418232818949591
47,imprimir via seguro cartao protegido,via,0.5786913262684956
68,sei classe bonus cliente seguro auto,sei,0.5886043867808113
11,coberturas seguro auto,seguro,0.8024047583049739
37,debito seguro auto realizado,seguro,0.7776816125890842
29,caractetisticas cartao platinum,platinum,0.7522334043622745
6,seguro debitado nao cadastrado,seguro,0.720775416737326
28,idade limite contratacao seguro vida,vida,0.5558097781723967
34,excluir dependente seguro vida,vida,0.6893602555980927
9,cancelar seguro cheque empresa protegido,seguro,0.5499631713357164
54,mesa cambio pessoa fisica,pessoa,0.601562343823967
8,alterar cpf cadastro pertence cliente,pertence,0.6227668657890529
49,procedimento operacao cambio,procedimento,0.7521928150778208
8,conjunta cliente quer fazer previdencia cada cpf possivel,quer,0.45219668326272494
69,cobertura seguro renda medicos,seguro,0.6486406634576598
54,faz cambio cliente,faz,0.8262246991881972
34,solicitar seguro,solicitar,0.9704988060862163
43,efetuar endosso endereco seguro residencial,seguro,0.6137989043320973
16,beneficios seguro viagem cartao adicional,viagem,0.6411516112561865
54,codigo operacao cambio venda dolar,venda,0.5329980475304549
11,quais coberturas assintencias seguro auto allianz,seguro,0.5961230212817744
34,outubro rosa seguro vida,vida,0.6731751169991194
16,publico alvo seguro viagem,viagem,0.6343316056350876
34,consignado desconto seguro vida,vida,0.6642817462362502
28,limite idade seguro protefao residencial,seguro,0.6582737963416645
44,cancelar seguro cartao protegido cartao,seguro,0.77753633439963
27,retirar seguros cheque especial protegido,seguros,0.588959940406656
42,consultar cambio recebido,recebido,0.8159788244814167
34,contratacao seguro analfabetizado,seguro,0.8135703141949155
76,consultar dados seguro auto,seguro,0.7382792045358259
48,possivel alterar valor danos terceiros seguro auto,valor,0.5230491903684892
34,seguro carro liberty kilometragem,seguro,0.662268712328577
72,alterar documento cpf principal,principal,0.5940582438888211
34,contratacao cdc seguro bem financiado,seguro,0.5517237705954035
47,imprimir cotacao seguro realizada,seguro,0.7015470727456459
32,cambio orfem pagamento,pagamento,0.8053671048584953
17,comprovante recebimento seguro vida,vida,0.7052777565338014
31,estorno debito parcela seguro,seguro,0.6652171701563697
34,renovacao automatica seguro autorizacao,seguro,0.6046199204448046
35,seguro auto pode ocorrer debito cartao credito,seguro,0.6024925547708063
5,fazer endosso seguro empresarial,seguro,0.642076709358921
23,campanha seguro auto,seguro,0.8292870392575201
34,saber data limite seguro vida,vida,0.5670549749619711
10,coberturas seguro acidentes pessoais,seguro,0.5741788731368297
72,colocar cpf documento principal,principal,0.5901015648721274
36,cancelamento seguro cartao,seguro,0.7301995182085821
59,cancelar seguro protecao cartao,seguro,0.7026284518636633
36,cancelamento seguro agendado proprio mes,seguro,0.5598343817623807
54,fechar cambio atraves mesa cambio,mesa,0.5805234940909659
54,encaminhar cambio,encaminhar,0.9318279401346454
5,necessario assinatura cliente alteracao endosso seguro vida,vida,0.5410425125157546
69,valor cobertura seguro vida,vida,0.6429706743976517
4,efetivar seguro odontologico,seguro,0.7114952907969745
34,cobranca ndevida seguro vida,vida,0.7392012601340655
19,caracteristicas seguro vida socio empresa,vida,0.6106325539394502
21,onde altero conta debito seguro,seguro,0.6644516063637799
37,agendar data debito seguro vida,vida,0.6311070036213344
37,alterar data vencimento seguro,vencimento,0.6779980662934383
54,fechar cambio,fechar,0.9240759030525455
36,cancelamento seguro cartao protegido,seguro,0.5945456535884338
35,credito imobiliairo quantidade pode ser feita cpf,ser,0.46804433866014217
46,cancelar seguros financiamneto bndes,seguros,0.6292065794910906
29,desconto mensalidade cartao platinum funcionarios,platinum,0.5169805448566377
59,cancelar seguro assinatura eletronica,seguro,0.6942735927883685
32,fechar ordem pagamento cambio,pagamento,0.673577949120772
16,emitir bilhete seguro viagem,viagem,0.6493216444283698
77,assistencia seguro residencial,seguro,0.8039465424402975
37,debito seguro vida nao efetuado,vida,0.6874130115203577
66,fazer acerto cpf cadastro,fazer,0.6887697835044844
65,alterar nome gravame auto,nome,0.6355183827673357
16,passo passo contratar seguro cartyao protegido,seguro,0.8211996015601223
67,cadastro cpf base,cpf,0.6874058273528393
46,ocorre cancelamento inadimplencia seguros vida,vida,0.6116858971207854
74,sinistro seguro auto,sinistro,0.791438857378226
73,inclusao beneficiarios seguro vida,vida,0.7153921260754506
34,antecipar parcelas seguro vida,vida,0.6731751169991194
26,cliente contratacao seguro empresarial errado,seguro,0.6068126473374587
19,cancelar seguro vida empresa,vida,0.6793274581442916
34,autorizar debito seguro,seguro,0.8194403770081691
61,recalcular cotacao seguro protecao empresarial,seguro,0.5981952342344709
66,quantidade maxima consorcio cpf,quantidade,0.5915905884907753
34,seguro renda medicos,seguro,0.7256079694798279
74,abrir sinistro seguro,sinistro,0.7276460837712804
74,abrir sinistro seguro vida,vida,0.6719618305709669
3,realizar contratacao seguro empresa,seguro,0.6109552389958859
43,alterar data seguro residencial,seguro,0.6426086105743886
66,excluir vinculo cpf,vinculo,0.6795485725981864
59,telefone cancelar seguro,telefone,0.8644012352363145
68,vence bonus renovacao seguro,vence,0.6558895512055299
32,envio ordem cambio,ordem,0.7028181433933423
31,estorno parcela seguro debitada incorretamente,seguro,0.573183263347939
3,realizar cambio,realizar,0.8794744205462909
54,recebendo cambio,recebendo,0.9366519438757367
5,fazer endosso seguro,seguro,0.7247530092608365
75,debito seguro auto nao efetivada,seguro,0.7236991614313234
54,envio cambio exterior,exterior,0.7087272251727423
34,pontuacao seguro vida socio,vida,0.7579889403641492
32,cliente deseja devolver ordem pagamento cambio recebeu,recebeu,0.49764439682661477
12,declaracao inexistencia outros seguros,seguros,0.5784520732848376
8,conheca cliente cambio,conheca,0.8499343079802013
67,erro consignado cpf localizado base dados,localizado,0.5143251668672283
6,consultar seguro auto ainda nao debitado,seguro,0.656943805909353
5,fazer endosso seguro patrimonial,seguro,0.6021248152507217
61,efetuar cotacao seguro protecao empresarial generico,seguro,0.5184725464479571
34,cobranca indevida reconhecida seguro vida,vida,0.6055943676406706
71,cliente efetuou cancelamento seguro assim ocorreu varios debitos seguido,varios,0.4044731802247388
10,quais coberturas seguro acidentes pessoais,seguro,0.5110389735023474
69,cobertura seguro cheque empresa,seguro,0.6030495344375811
66,transferir investimentos cpf,transferir,0.6635883062260328
19,cobertura seguro vida socio empresa,vida,0.6058435950501028
37,possivel agendar data debito seguro,seguro,0.5582814615780957
37,descobrir debito seguro errado,seguro,0.6942547834339419
18,fechamento operacao cambio pessoa juridica,pessoa,0.5304602572080248
10,seguro protecao acidentes premiados,seguro,0.7265395948556744
37,possivel agendar data pagamento debito seguro vida,vida,0.49434423099750086
27,cancelar seguro cheque especial,seguro,0.638753023315055
21,consultar debito seguro conta,seguro,0.5766949131032948
54,operacoes cambio acima,operacoes,0.738321490226224
28,idade maxima seguro vida,vida,0.6818319207981066
34,alteracao local segurado seguro residencial,seguro,0.6093722520458801
76,consultar dados seguro,seguro,0.8121236876260842
32,consultar ordem pagamento cambio,pagamento,0.5960460646925269
34,posso contratar seguro vida tempo,vida,0.6517514681253735
23,campanha seguro veiculo,veiculo,0.7379700786356662
67,consignado erro localizacao cpf,localizacao,0.6281124711396477
19,contratar seguro vida empresa,vida,0.6455972358307974
36,cancelamento seguro,seguro,0.9440855305366559
54,envio remessa cambio,remessa,0.6756143026869643
8,cliente bloqueio cpf receita,receita,0.6362908090947987
27,cancelar seguro cheque especial protegido,seguro,0.5699184548693033
57,abrir chamado cambio nao chegou,nao,0.6072650005778866
71,seguro cancelado antes meses,seguro,0.6373356623643853
78,acionar seguro viagem,viagem,0.7289971533864902
43,perda aluguel seguro residencial,seguro,0.6388241195430765
33,cadastrar seguro funeral,seguro,0.7066643884441985
58,cancelar proposta deseguro funeral,proposta,0.6687439573292907
7,incluir conjuge apolice seguro,seguro,0.6991237328223783
35,cartao credito uso pago somente fatura anuidade seguro protegido,uso,0.44604262058116545
36,cancelamento seguro minas,seguro,0.8677681663321668
34,quanto guincho seguro liberty,seguro,0.6110499675995652
54,mesa cambio,mesa,0.9240759030525455
65,cancelamento renovacao automatica seguro auto,seguro,0.6447029544020739
74,doc sinistro seguro,sinistro,0.8397493501960845
24,contratar seguro garantia contrato,seguro,0.6813508538750978
6,seguro nao debitado conta cliente,seguro,0.5552642199812833
46,cancelar seguros capitalizacao clientes falecidos,seguros,0.5539530276034142
36,cancelamento seguro,seguro,0.9440855305366559
23,campanha seguro auto,seguro,0.8292870392575201
66,fazer cpf aparece invalido,invalido,0.6340527971577704
11,quais seguradoras seguro auto,seguro,0.7816153888182488
41,central seguro auto,seguro,0.8266849852740542
76,consultar condicoes seguro renda,seguro,0.6557360240020295
78,quantas vezes pode acionar seguro protecao vida,vida,0.5090213761303491
59,cancelar seguro,seguro,0.9333222901041052
54,comprovante operacao cambio,operacao,0.7599232416589189
8,cliente cpf irregular receita federal,receita,0.6033411173888246
20,verificar cliente possui algum impeditivo receber cambio,verificar,0.47477711682146434
79,alteracao seguro,seguro,0.9666173627049752
37,agendar data debito seguro vida,vida,0.6311070036213344
59,cancelar seguro presamsitas,seguro,0.8951537042034017
19,cancelar seguro vida empresa,vida,0.6793274581442916
34,alteracao beneficiario seguro,seguro,0.7142864743122498
35,boleto seguro credito imobiliario,seguro,0.6309432239681211
37,seguro residencial ouve debito,seguro,0.7808751624584748
43,seguro residencial maior anos,seguro,0.6551084706805491
23,quail beneficio seguros vida durante campanha novembro azul,vida,0.4443498940463135
72,alterar cpf cnpj,cpf,0.7552043768628527
59,cancelar seguro vida,vida,0.7336339785205742
14,envio proposta seguro,seguro,0.702721819199018
34,incluir beneficiario seguro vida,vida,0.6670508714624223
24,investimento bloqueado operacao cambio,operacao,0.637353976778135
34,contratacao seguro,seguro,0.9682050894258538
34,seguro vida temporario,vida,0.9103319776950638
70,fazemos seguro taxista,taxista,0.7114952907969745
35,gerar boleto seguro credito imobiliario,seguro,0.5969261072695264
27,quais condicoes gerais seguro plano odonto especial,seguro,0.5034104891713509
40,canal acionamento seguro portecao credito consignado,seguro,0.5418600922994705
47,cancelar seguro atrelado previdencia,seguro,0.67879972899814
42,consultar devolucao cambio,devolucao,0.7858078032972796
31,seguro auto parcela debitada,seguro,0.7113868542345516
16,restricoes contratar seguro vida,vida,0.8066755688482222
19,seguro vida empresa cliente nao possui risco acumulado,vida,0.5031217071290446
19,cancelamento seguro vida empresa,vida,0.6592454516384445
3,realizar cancelamento seguro vida empresa,vida,0.5925053202049401
34,solicitar copia pedido cancelamento seguro,solicitar,0.5866506384685708
8,excluir vinculo cpf marido conta cliente,vinculo,0.5349763932201291
65,numero ligar seguro auto,seguro,0.7199958699949054
69,prazo utilizacao cobertura seguro vida diagnostico cancer prostata,vida,0.44044728879823897
66,identifico cpf atrelado contrato cartao,identifico,0.6146584225594396
78,acionar seguro perda roubo,seguro,0.612636526295284
30,consultar ordem cambio enviada,ordem,0.7228083916612648
54,criar remessa cambio,remessa,0.7772400340992647
43,altearacao endereco local segurado seguro residencial,seguro,0.5311004134968816
58,cancelamento seguro auxilio funeral,seguro,0.6653274277506498
5,fazer endosso veiculo zurich seguros,zurich,0.5491797198932807
8,regularizar cliente cpf suspenso,suspenso,0.6261516276456519
44,solicitar apolice seguro cartao protegido,solicitar,0.6155712924941606
38,emissao cambio,emissao,0.9177817981068
46,comoverificar posicao sinistro seguros,sinistro,0.6090327768800058
77,assistencia horas seguro patrimonial,seguro,0.6549764710236028
33,cadastrar operacao cambio,operacao,0.7132201162903234
59,cancelar seguro renovado automaticamente,seguro,0.6627647881023983
34,seguro vida albert einsten,vida,0.6764591947566881
39,solicitacao estorno seguro cartao,solicitacao,0.6924553352508838
5,endosso seguro,seguro,0.9589168234017476
59,cancelar seguro cartao,seguro,0.6963388507058608
19,fazer seguro empresa,seguro,0.7143262230944785
11,quais coberturas banco cobre seguro cartao credito,seguro,0.5228302037374976
42,consultar cambio,consultar,0.8353491802580312
55,consulta ordem pagamento cambio,pagamento,0.6214299849838573
19,cancelo seguro vida socio empresa,vida,0.6454385064175097
74,aviso sinistro seguro cartao completo,sinistro,0.631950978873257
28,idade maxima seguro empresa,seguro,0.6342968380485781
71,desconto seguro errado conta cliente,seguro,0.613537436191925
34,seguro fianca pessoa juridica,seguro,0.6832013189008562
23,campanha seguro auto,seguro,0.8292870392575201
59,cancelar seguro feito errado,seguro,0.6539512493943705
65,preciso fazer reagendamento seguro auto,seguro,0.6516228518114826
46,fraude seguros,seguros,0.873744534808465
43,alterar endereco seguro residencial,seguro,0.6800488440019754
74,carencia acionamento sinistro seguro residencial,sinistro,0.5855707927106809
6,abrir chamaodo sobre seguro nao debitado,sobre,0.5742420692267997
36,cancelamento seguro,seguro,0.9440855305366559
51,tarifa seguro cartao,tarifa,0.8511356314652481
5,fazer endosso cobertura seguros patrimonial,seguros,0.48811799196975475
1,endosso seguro patrimonial,seguro,0.7063377332283042
53,cliente quer fazer cancelameto seguro sob medida,sob,0.5209194569146955
36,cancelamento seguro vida,vida,0.7653713930977856
71,cancelar seguro cartao debito cliente falecido,seguro,0.670105054406146
9,cancelar seguro cheque protegido,seguro,0.6475719970757127
23,consultar codigo campanha seguro auto,seguro,0.6677953561202072
54,recepcao cambio,recepcao,0.9366519438757367
66,regularizo cpf invalido,regularizo,0.7195463475930455
6,seguro auto contratado nao debitado,seguro,0.614302525715888
6,seguro vida contratado nao debitado,vida,0.6228494327219746
11,quais modalidades seguro,seguro,0.8535272465150379
74,sinistro seguro residencial,sinistro,0.7342398133219199
34,funciona seguro,seguro,0.9737786199549163
11,quais restricoes seguro vida,vida,0.7938764191520526
46,seguros pessoa juridica,seguros,0.6517091599974086
28,idade maxima aceitavel fazer seguro vida,vida,0.6294866123751354
34,seguro roubo furto,seguro,0.7346061099085339
35,cartao credito vincular cpf cartao,vincular,0.6253753829098019
34,declaracao unificada seguro morte natural,unificada,0.5512988972916691
58,seguro vida auxilio funeral familiar,vida,0.5874221768471009
33,pode cadastrar numero celular conta cpf diferente,pode,0.5011045520137137
20,fechar ordem cambio,ordem,0.7818349137777334
27,seguro cheque especial protegido,seguro,0.6232745222609317
32,devolucao ordem pagamento cambio exterior,pagamento,0.5597243249889838
69,teto cobertura seguro,teto,0.8275844000703594
49,liquidar operacao cambio,operacao,0.7686679340355858
10,contratar seguro acidentes pessoais,seguro,0.6028167870819153
54,cartao cambio,cartao,0.7821058031189309
69,cobertura seguro auto,seguro,0.806353740472833
66,excluir restricao cpf,restricao,0.6795485725981864
36,cancelamento seguro exterior,seguro,0.8159244654304245
66,alteracao cpf beneficio inss,inss,0.6098285177225068
75,debito seguro auto nao realizado,seguro,0.6900598325035171
30,proceder ordem pagamento enviada consta planilha status cambio,status,0.4574794512221696
36,cancelamento seguro,seguro,0.9440855305366559
58,cancelar seguro auxilio funeral,seguro,0.6752603627521973
54,limite cliente select fazer cambio,select,0.6757954570503343
71,cliente reclama debito seguro conta,seguro,0.725257096306692
72,alterar cadastro cpf documento principal,principal,0.5326892705127708
14,proposta seguro vida analise,vida,0.7857480558501927
27,carencia seguro plano odonto especial,seguro,0.552438409841047
11,quais coberturas seguro,seguro,0.7264232920765769
50,vigencia seguro auto somente apos vistoria,vistoria,0.5313277302798093
20,receber ordem cambio,receber,0.7462260016163703
34,reduzir seguro vida,vida,0.9185030012381201
66,cpf restricao resolvo,restricao,0.6862817407156937
21,permitido abrir conta corrente corretores agentes seguro,seguro,0.480446677622327
51,tarifa cambio,tarifa,0.9099033006029205
22,abertura sinistro seguro residencial,sinistro,0.6656179359309633
48,valor tabela coberturas seguros vida,vida,0.6386352918902559
16,contratar seguro viagem,viagem,0.7277396364321749
76,consultar vistoria seguro,vistoria,0.7922097377823027
14,proposta adesao seguro cartao protegido,seguro,0.6544579760618036
78,quais situacoes posso acionar seguro vida,vida,0.58950476856675
16,contratar seguro celular,seguro,0.8312055852230501
35,transferir carta credito cpf cnpj,transferir,0.5247719553626913
8,alterar cpf cadastro pertence cliente,pertence,0.6227668657890529
6,colocar seguro debitado conta pagar boleto,seguro,0.5198812990721602
46,imprimir apolices seguros,seguros,0.749463051615423
49,encaminhar operacao cambio,operacao,0.7788137972479026
6,corrigir seguro debitado integralmente,seguro,0.6514042358284555
58,cancelar seguro auxilio funeral,seguro,0.6752603627521973
74,acionamento sinistro seguro vida,vida,0.7416898146388303
71,consultar porque ocorreu debito automatico seguro cliente,seguro,0.5486648523222224
54,enviar cambio,enviar,0.9207930852338977
34,material apoio seguro cartao protegido,seguro,0.6326784164669655
59,cancelar seguro conta terceiros,terceiros,0.7651327922623558
36,fazer cancelamento seguro dias,seguro,0.7760347077176796
34,ocorre teimosinha seguro vida,vida,0.6682523881961902
54,liquidacao cambio,liquidacao,0.9123707359908025
5,fazer seguro adquirencia,seguro,0.8670791042457894
19,regras seguro empresa,seguro,0.813009724944234
21,entender debito seguro conta,seguro,0.7803383743600946
8,retirar restricao cpf cliente,retirar,0.6224084643171461
47,imprimir via seguro cartao protegido,via,0.5786913262684956
31,seguro auto parcela atraso,seguro,0.7113868542345516
6,localizar seguro debitado conta,seguro,0.6919860912605512
16,seguro moto contratar,seguro,0.8312055852230501
14,verificar motivo liberacao cambio,verificar,0.6256617977497527
34,beneficios seguro cartao credito,seguro,0.7020329849089536
54,contratar cambio cliente pessoa fisica,pessoa,0.6282693243276272
19,ocorre renovacao seguro vida socio empresa,vida,0.5533905016002909
69,cobertura seguro cartao pregido,seguro,0.7767168861173458
46,carta verde seguros sul america,verde,0.4901118262379159
21,abrir conta operar cambio,operar,0.6342787077819931
62,contato central seguros,seguros,0.6898725610269422
53,cancelar seguro sob medida,sob,0.6516500208789179
0,envio exame medico seguro vida,vida,0.6159124005327098
10,acionar seguros acidentes pessoais,seguros,0.5307444826153548
5,fazer transferencia cambio,transferencia,0.8040186373519334
42,faco consultar cliente pode fazer cambio,pode,0.5641855960680427
54,transferencia cambio,transferencia,0.9277112926143989
54,quanto ordem cambio fica disponivel liquidacao,quanto,0.5264421672644513
19,cancelar seguro vida empresa,vida,0.6793274581442916
65,simular seguro auto,simular,0.8843641912679835
43,cancelamento seguro residencial,seguro,0.7095270424941977
20,receber cambio,receber,0.9075630735130888
78,procedimento acionar seguro enchentes,seguro,0.6764124936357104
28,idade maxima seguro vida empresa,vida,0.602509081476754
76,consultar debito seguro trata,trata,0.7329452885439864
59,cancelar seguro cartao credito,seguro,0.67516926762099
37,alterar data debito seguro residencial,seguro,0.5708450492623094
20,receber ordem cambio,receber,0.7462260016163703
19,simulador seguro vida empresa,vida,0.8086484333833746
16,funciona seguro viagem,viagem,0.7703971461214238
28,idade maxima seguro vida,vida,0.6818319207981066
66,carro alienando outro cpf,outro,0.6189465413178852
68,saber classe bonus seguro,seguro,0.6246932905000262
47,imprimir apolice seguro,seguro,0.7426205543353097
41,falar central area cambio,falar,0.6175029337941296
59,cancelar seguro limite conta,seguro,0.6931834255806971
54,compra recepcao cambio,recepcao,0.683611638601432
44,seguro cartao protegido cartao black,seguro,0.6508289318617115
14,cancelar proposta seguro auto dia apos efetivacao,seguro,0.5151697200927565
54,cliente recebendo cambio proceder,recebendo,0.6672552873393032
16,contratar seguro cartao,seguro,0.7504894944683659
29,beneficios seguro automoveis cartao platinum,seguro,0.6268892505175614
33,cadastrar ordem cambio,ordem,0.7373052454230759
66,regularizar cpf suspenso,suspenso,0.674612809161046
32,consultar ordem pagamento cambio,pagamento,0.5960460646925269
54,cliente consegue operar cambio ocorrendo mensagem excede limite diario,operar,0.39879172695217113
71,debito indevido seguro conta cliente,seguro,0.6798244064409754
1,cancelar seguro patrimonial feito dia,seguro,0.6280656443606623
75,debito seguro auto nao efetivado,seguro,0.6781681118179893
43,solicitar apolice seguro residencial,solicitar,0.6573302358678453
65,cotacao seguro auto,seguro,0.8347742677384754
59,cancelar seguro,seguro,0.9333222901041052
34,obrigatorio seguro agricola,seguro,0.733508756624942
46,seguros zurich telefone,zurich,0.6487217857270539
59,cancelar operacao cambio,operacao,0.7390309060431605
21,alterar conta corrente debito seguro,seguro,0.5897242752835306
21,seguro debitado conta corrente,seguro,0.640653648879176
65,comeca valer vigencia seguro auto,vigencia,0.5655129701339657
16,contratar seguro vida,vida,0.7841532130418193
54,contratar cambio mobile,mobile,0.8387992710469061
32,emitir ordem pagamento cambio,pagamento,0.673577949120772
46,telefone liberty seguros,telefone,0.659010390165163
78,acionar seguro familiar,seguro,0.7835501572395333
48,contrata seguro cartao,seguro,0.8923112714872372
