Cluster,Pergunta,Palavra chave,Score
24,contratacao seguro cartao credito,seguro,0.6653991702834073
47,cadastrar cliente cambio,cliente,0.7687277684077277
16,remessa cambio recebimento,remessa,0.7114217606732682
56,seguro cartao basico,seguro,0.8782956846119502
4,excluir vinculo cpf marido,vinculo,0.5902552060275561
56,seguro estabelecimento comercial,seguro,0.7015227990877357
45,apos vencimento seguro utilziar bonus,vencimento,0.562365889123322
6,prazo resolucao chamado producao seguros,seguros,0.5326703688259309
49,contratar seguro residencial sob medida,sob,0.5876322800655519
53,assistencia seguro residencial,seguro,0.8039465424402975
36,debito automatico seguro nao debitou conta,seguro,0.5472732813793625
12,consultar cliente habilitado fazer cambio,habilitado,0.712118975314051
22,contrato seguro acidentes pessoais debitar conta terceiro,terceiro,0.49396350003456635
52,alterar endereco seguro,seguro,0.777726042480402
58,verificar seguro,verificar,0.9730744389228867
39,autorizar debito automatico seguros,seguros,0.5885422833990395
1,seguro galpao empresa,seguro,0.8525257015623144
57,consultar beneficiario seguros zurich,zurich,0.6221219088719073
6,abrir chamado cambio,chamado,0.6991468946877429
1,seguro vida empresa trienal,vida,0.7620162551052805
72,opcoes seguro vida,vida,0.9103319776950638
21,quais coberturas seguro cartao protegido,seguro,0.5759203861491198
73,pode debitar seguro auto conta outra pessoa condutor principal,seguro,0.45929212665441055
56,cancelar apolice seguro auto,seguro,0.6633057943737065
72,prazo carencia seguro vida,vida,0.6661704284959272
59,cancelamento seguro residencial falecido,seguro,0.7632959835822364
56,cancelar seguro penhor rural,seguro,0.6539512493943705
21,quais coberturas seguro auto,seguro,0.6493747535505315
39,indice qualidade seguros,seguros,0.6732101775128418
30,seguro vida prazo abertura sinistro,vida,0.6008532204962025
72,alteracao dependentes seguro vida,vida,0.7808043766236427
14,via apolice seguro,via,0.748593076325909
44,acionar seguro incendio,seguro,0.7835501572395333
16,consultar devolucao remessa cambio,remessa,0.6679909343748441
19,receber cambio,receber,0.9075630735130888
44,quantas vezes cliente pode acionar seguro bolsa protegida,vezes,0.46184247365359654
4,cpf cliente errado cadastro,errado,0.6591108766527497
9,consilta ordem cambio,ordem,0.8258879960889268
69,solicitar segunda via proposta adesao seguro vida,vida,0.49003322054304094
49,possivel contratar operacao cambio app,possivel,0.6045210304888047
44,acionar seguro mastercard,seguro,0.7751313586044388
74,fone fechamento cambio juridico,juridico,0.6300491155369121
67,endosso seguro,seguro,0.9589168234017476
33,central atendimento liberty seguros,seguros,0.5574870450880783
58,verificar posicionamento sinistro seguros,verificar,0.6643491614235427
56,cancelar seguro cartao,seguro,0.6963388507058608
23,fazer seguro vida cobertura conjuge,vida,0.7041730122761309
50,prazo enviar proposta seguro,seguro,0.621346827094014
51,cobertura seguro protecao funeral,seguro,0.6290415786265038
42,tabela tarifa cambio,tarifa,0.7427488587379898
74,cancelar contrato cambio,contrato,0.776349870656052
0,acionar seguro credito imobiliario,seguro,0.6312374976841131
4,cpf consta invalido,invalido,0.6747483977897074
27,incluir eletro apolice seguro,seguro,0.7183693094427479
74,iof operacao cambio,operacao,0.7521928150778208
56,seguro auto motos,seguro,0.8843641912679835
39,contato liberty seguros,seguros,0.659010390165163
18,cartoes possuem seguro viagem,viagem,0.6578040109167688
71,cliente quer estorno gastos cartao credito ultimos meses,ultimos,0.4601883945747809
30,sinistro seguro vida,vida,0.8219991177798366
2,consulta seguro vida,vida,0.8658666660875644
2,consulta cambio,consulta,0.9031990598522613
40,efetivar cotacao seguro protecao vida,vida,0.6344939519268917
74,habilitacao conta cambio,habilitacao,0.8374831365485806
35,canal onde cancelado seguro vida,vida,0.5754419774250666
61,saber beneficiarios seguro contratado,seguro,0.5860739745064116
59,cancelamento seguro auto,seguro,0.7295752826817212
67,fazer endosso seguro patrimonial,seguro,0.6021248152507217
61,recebimento beneficiarios seguro vida,vida,0.6700212135982538
70,regularizar pessoa cpf suspenso,suspenso,0.588300377136732
76,quais coberturad seguro protecao residencial,seguro,0.6892189105140828
48,envio cambio natureza operacao,operacao,0.6891680990286545
59,seguro vida cancelamento,vida,0.7653713930977856
4,consultar rentabilidade fundo cliente cpf,rentabilidade,0.5996350097876815
58,cambio swift verificar,verificar,0.7370337790740049
36,seguro cliente nao debitando,seguro,0.7456774946532898
67,endosso seguro empresarial,seguro,0.7423961823135946
72,seguro vida,vida,0.9096800503181092
4,excluir cpf documentos adicionais,excluir,0.5767165698858938
51,cancelar seguro funeral,seguro,0.838179157154254
9,envio ordem pagamento cambio,pagamento,0.5832428491384849
36,seguro debitou conta cliente,seguro,0.7162288680421341
11,alteracao endereco seguro patrimonial,seguro,0.6316200307669708
2,consulta apolice seguro auto,seguro,0.6990377524137513
64,contratar seguro odonto especial,seguro,0.6607015437264673
59,cancelamento seguro cartao,seguro,0.7301995182085821
67,fazer endosso seguro residencial,seguro,0.606331734807239
74,taxas cambio,taxas,0.9426503083061593
16,naturezas remessa cambio,remessa,0.8053671048584953
71,estorno cambio,estorno,0.8885782937479458
13,cancelar seguro cartao protegido cartao credito,seguro,0.6857564586850604
49,contratar seguro caminhao,seguro,0.8557028800342815
49,contratar seguro auto,seguro,0.7498891550949767
32,campanha seguro outubro rosa,seguro,0.6200131804802542
9,ordem cambio,ordem,0.8549811522452966
50,imprimir proposta seguro cartao protegido,seguro,0.5790532634291655
56,efetuar cotacao seguro,seguro,0.7613945140649365
56,criar email,email,0.7071067811865475
12,consultar debito conta cliente referese seguro,seguro,0.6756343366118582
4,tirar divida cpf,tirar,0.6652544396579713
38,faco cadastro cpf documento principal,principal,0.499961361277269
46,taxa cambio,taxa,0.9075630735130888
11,coberturas seguro patrimonial,seguro,0.7024506853107677
41,cancelar seguro pessoa juridica,seguro,0.6663938242101054
11,cancelamento seguro patrimonial,seguro,0.7573189673114029
56,beneficios seguro cartao,seguro,0.847638073880684
37,contato central seguro vida,vida,0.7195862232636157
7,alterar conta debito seguro carro,seguro,0.6147729851597378
5,telefone seguradoras seguro auto,telefone,0.6943293662558656
71,fazer estorno seguro,seguro,0.7665905394518081
55,possivel agendar data pagamento seguro,seguro,0.5444446804024144
50,cancelar proposta seguro auto,seguro,0.7022926673367603
56,seguro auto franquia facultativa,seguro,0.6856868594036503
43,seguro debitado,seguro,0.9646348101570538
49,contratar seguro motocicleta,seguro,0.8678015585100667
49,contratar seguro vida terceiros,vida,0.7853154477121367
7,seguro indevido cobrado conta cliente,seguro,0.6295512621295697
67,cadastrar endosso beneficiario seguro vida,vida,0.586686282253788
77,seguro veiculo idade,veiculo,0.7496974516460619
49,contratar seguro cartao protegido,seguro,0.6104234155073379
4,cancelar nome atrelado cpf cliente,nome,0.5958938296485414
56,cartao credito pago ultimos meses somente fatura anuidade seguro,ultimos,0.40446187408944567
2,consulta ordem cambio,ordem,0.7373052454230759
39,declaracao inexistente outros seguros,seguros,0.5784520732848376
74,abertura conta utilizacao cambio,utilizacao,0.6883779196415596
16,remessa seguros,seguros,0.7571744113565811
47,operar cambio,operar,0.9099033006029205
72,onde cancelar seguro vida,vida,0.7798215615506724
78,vistoria seguro carro,vistoria,0.7159116717674537
18,valores seguro viagem,viagem,0.7908475012528049
26,cobertura seguro cheque especial,seguro,0.5825790074269845
46,taxa transacao cambio,transacao,0.7467978241747584
74,reimprimir contrato cambio pronto,reimprimir,0.6280862597450442
76,alteracao endereco seguro residencial,seguro,0.6536638336617847
29,mensagem erro cpf consta base,mensagem,0.5418232818949591
79,imprimir via seguro cartao protegido,via,0.5786913262684956
45,sei classe bonus cliente seguro auto,sei,0.5886043867808113
21,coberturas seguro auto,seguro,0.8024047583049739
7,debito seguro auto realizado,seguro,0.7776816125890842
20,caractetisticas cartao platinum,platinum,0.7522334043622745
43,seguro debitado nao cadastrado,seguro,0.720775416737326
77,idade limite contratacao seguro vida,vida,0.5558097781723967
72,excluir dependente seguro vida,vida,0.6893602555980927
3,cancelar seguro cheque empresa protegido,seguro,0.5499631713357164
41,mesa cambio pessoa fisica,pessoa,0.601562343823967
38,alterar cpf cadastro pertence cliente,pertence,0.6227668657890529
31,procedimento operacao cambio,procedimento,0.7521928150778208
4,conjunta cliente quer fazer previdencia cada cpf possivel,quer,0.45219668326272494
23,cobertura seguro renda medicos,seguro,0.6486406634576598
47,faz cambio cliente,faz,0.8262246991881972
69,solicitar seguro,solicitar,0.9704988060862163
67,efetuar endosso endereco seguro residencial,seguro,0.6137989043320973
18,beneficios seguro viagem cartao adicional,viagem,0.6411516112561865
74,codigo operacao cambio venda dolar,venda,0.5329980475304549
21,quais coberturas assintencias seguro auto allianz,seguro,0.5961230212817744
72,outubro rosa seguro vida,vida,0.6731751169991194
18,publico alvo seguro viagem,viagem,0.6343316056350876
20,consignado desconto seguro vida,vida,0.6642817462362502
77,limite idade seguro protefao residencial,seguro,0.6582737963416645
13,cancelar seguro cartao protegido cartao,seguro,0.77753633439963
26,retirar seguros cheque especial protegido,seguros,0.588959940406656
12,consultar cambio recebido,recebido,0.8159788244814167
56,contratacao seguro analfabetizado,seguro,0.8135703141949155
12,consultar dados seguro auto,seguro,0.7382792045358259
23,possivel alterar valor danos terceiros seguro auto,valor,0.5230491903684892
56,seguro carro liberty kilometragem,seguro,0.662268712328577
38,alterar documento cpf principal,principal,0.5940582438888211
56,contratacao cdc seguro bem financiado,seguro,0.5517237705954035
79,imprimir cotacao seguro realizada,seguro,0.7015470727456459
9,cambio orfem pagamento,pagamento,0.8053671048584953
72,comprovante recebimento seguro vida,vida,0.7052777565338014
71,estorno debito parcela seguro,seguro,0.6652171701563697
56,renovacao automatica seguro autorizacao,seguro,0.6046199204448046
24,seguro auto pode ocorrer debito cartao credito,seguro,0.6024925547708063
67,fazer endosso seguro empresarial,seguro,0.642076709358921
32,campanha seguro auto,seguro,0.8292870392575201
72,saber data limite seguro vida,vida,0.5670549749619711
22,coberturas seguro acidentes pessoais,seguro,0.5741788731368297
38,colocar cpf documento principal,principal,0.5901015648721274
59,cancelamento seguro cartao,seguro,0.7301995182085821
13,cancelar seguro protecao cartao,seguro,0.7026284518636633
59,cancelamento seguro agendado proprio mes,seguro,0.5598343817623807
74,fechar cambio atraves mesa cambio,mesa,0.5805234940909659
74,encaminhar cambio,encaminhar,0.9318279401346454
67,necessario assinatura cliente alteracao endosso seguro vida,vida,0.5410425125157546
23,valor cobertura seguro vida,vida,0.6429706743976517
40,efetivar seguro odontologico,seguro,0.7114952907969745
72,cobranca ndevida seguro vida,vida,0.7392012601340655
1,caracteristicas seguro vida socio empresa,vida,0.6106325539394502
7,onde altero conta debito seguro,seguro,0.6644516063637799
55,agendar data debito seguro vida,vida,0.6311070036213344
52,alterar data vencimento seguro,vencimento,0.6779980662934383
74,fechar cambio,fechar,0.9240759030525455
59,cancelamento seguro cartao protegido,seguro,0.5945456535884338
24,credito imobiliairo quantidade pode ser feita cpf,ser,0.46804433866014217
56,cancelar seguros financiamneto bndes,seguros,0.6292065794910906
20,desconto mensalidade cartao platinum funcionarios,platinum,0.5169805448566377
56,cancelar seguro assinatura eletronica,seguro,0.6942735927883685
9,fechar ordem pagamento cambio,pagamento,0.673577949120772
18,emitir bilhete seguro viagem,viagem,0.6493216444283698
53,assistencia seguro residencial,seguro,0.8039465424402975
54,debito seguro vida nao efetuado,vida,0.6874130115203577
4,fazer acerto cpf cadastro,fazer,0.6887697835044844
56,alterar nome gravame auto,nome,0.6355183827673357
49,passo passo contratar seguro cartyao protegido,seguro,0.8211996015601223
29,cadastro cpf base,cpf,0.6874058273528393
59,ocorre cancelamento inadimplencia seguros vida,vida,0.6116858971207854
30,sinistro seguro auto,sinistro,0.791438857378226
61,inclusao beneficiarios seguro vida,vida,0.7153921260754506
72,antecipar parcelas seguro vida,vida,0.6731751169991194
56,cliente contratacao seguro empresarial errado,seguro,0.6068126473374587
1,cancelar seguro vida empresa,vida,0.6793274581442916
39,autorizar debito seguro,seguro,0.8194403770081691
56,recalcular cotacao seguro protecao empresarial,seguro,0.5981952342344709
4,quantidade maxima consorcio cpf,quantidade,0.5915905884907753
56,seguro renda medicos,seguro,0.7256079694798279
30,abrir sinistro seguro,sinistro,0.7276460837712804
30,abrir sinistro seguro vida,vida,0.6719618305709669
1,realizar contratacao seguro empresa,seguro,0.6109552389958859
52,alterar data seguro residencial,seguro,0.6426086105743886
4,excluir vinculo cpf,vinculo,0.6795485725981864
56,telefone cancelar seguro,telefone,0.8644012352363145
45,vence bonus renovacao seguro,vence,0.6558895512055299
48,envio ordem cambio,ordem,0.7028181433933423
71,estorno parcela seguro debitada incorretamente,seguro,0.573183263347939
17,realizar cambio,realizar,0.8794744205462909
74,recebendo cambio,recebendo,0.9366519438757367
67,fazer endosso seguro,seguro,0.7247530092608365
7,debito seguro auto nao efetivada,seguro,0.7236991614313234
48,envio cambio exterior,exterior,0.7087272251727423
72,pontuacao seguro vida socio,vida,0.7579889403641492
9,cliente deseja devolver ordem pagamento cambio recebeu,recebeu,0.49764439682661477
39,declaracao inexistencia outros seguros,seguros,0.5784520732848376
47,conheca cliente cambio,conheca,0.8499343079802013
29,erro consignado cpf localizado base dados,localizado,0.5143251668672283
43,consultar seguro auto ainda nao debitado,seguro,0.656943805909353
67,fazer endosso seguro patrimonial,seguro,0.6021248152507217
56,efetuar cotacao seguro protecao empresarial generico,seguro,0.5184725464479571
72,cobranca indevida reconhecida seguro vida,vida,0.6055943676406706
56,cliente efetuou cancelamento seguro assim ocorreu varios debitos seguido,varios,0.4044731802247388
22,quais coberturas seguro acidentes pessoais,seguro,0.5110389735023474
1,cobertura seguro cheque empresa,seguro,0.6030495344375811
60,transferir investimentos cpf,transferir,0.6635883062260328
1,cobertura seguro vida socio empresa,vida,0.6058435950501028
55,possivel agendar data debito seguro,seguro,0.5582814615780957
7,descobrir debito seguro errado,seguro,0.6942547834339419
41,fechamento operacao cambio pessoa juridica,pessoa,0.5304602572080248
22,seguro protecao acidentes premiados,seguro,0.7265395948556744
55,possivel agendar data pagamento debito seguro vida,vida,0.49434423099750086
26,cancelar seguro cheque especial,seguro,0.638753023315055
7,consultar debito seguro conta,seguro,0.5766949131032948
74,operacoes cambio acima,operacoes,0.738321490226224
77,idade maxima seguro vida,vida,0.6818319207981066
56,alteracao local segurado seguro residencial,seguro,0.6093722520458801
12,consultar dados seguro,seguro,0.8121236876260842
9,consultar ordem pagamento cambio,pagamento,0.5960460646925269
49,posso contratar seguro vida tempo,vida,0.6517514681253735
32,campanha seguro veiculo,veiculo,0.7379700786356662
29,consignado erro localizacao cpf,localizacao,0.6281124711396477
1,contratar seguro vida empresa,vida,0.6455972358307974
59,cancelamento seguro,seguro,0.9440855305366559
48,envio remessa cambio,remessa,0.6756143026869643
62,cliente bloqueio cpf receita,receita,0.6362908090947987
26,cancelar seguro cheque especial protegido,seguro,0.5699184548693033
6,abrir chamado cambio nao chegou,nao,0.6072650005778866
35,seguro cancelado antes meses,seguro,0.6373356623643853
44,acionar seguro viagem,viagem,0.7289971533864902
76,perda aluguel seguro residencial,seguro,0.6388241195430765
51,cadastrar seguro funeral,seguro,0.7066643884441985
51,cancelar proposta deseguro funeral,proposta,0.6687439573292907
27,incluir conjuge apolice seguro,seguro,0.6991237328223783
24,cartao credito uso pago somente fatura anuidade seguro protegido,uso,0.44604262058116545
59,cancelamento seguro minas,seguro,0.8677681663321668
63,quanto guincho seguro liberty,seguro,0.6110499675995652
74,mesa cambio,mesa,0.9240759030525455
59,cancelamento renovacao automatica seguro auto,seguro,0.6447029544020739
30,doc sinistro seguro,sinistro,0.8397493501960845
49,contratar seguro garantia contrato,seguro,0.6813508538750978
43,seguro nao debitado conta cliente,seguro,0.5552642199812833
56,cancelar seguros capitalizacao clientes falecidos,seguros,0.5539530276034142
59,cancelamento seguro,seguro,0.9440855305366559
32,campanha seguro auto,seguro,0.8292870392575201
4,fazer cpf aparece invalido,invalido,0.6340527971577704
5,quais seguradoras seguro auto,seguro,0.7816153888182488
37,central seguro auto,seguro,0.8266849852740542
12,consultar condicoes seguro renda,seguro,0.6557360240020295
44,quantas vezes pode acionar seguro protecao vida,vida,0.5090213761303491
56,cancelar seguro,seguro,0.9333222901041052
74,comprovante operacao cambio,operacao,0.7599232416589189
62,cliente cpf irregular receita federal,receita,0.6033411173888246
19,verificar cliente possui algum impeditivo receber cambio,verificar,0.47477711682146434
28,alteracao seguro,seguro,0.9666173627049752
55,agendar data debito seguro vida,vida,0.6311070036213344
56,cancelar seguro presamsitas,seguro,0.8951537042034017
1,cancelar seguro vida empresa,vida,0.6793274581442916
56,alteracao beneficiario seguro,seguro,0.7142864743122498
0,boleto seguro credito imobiliario,seguro,0.6309432239681211
76,seguro residencial ouve debito,seguro,0.7808751624584748
76,seguro residencial maior anos,seguro,0.6551084706805491
68,quail beneficio seguros vida durante campanha novembro azul,vida,0.4443498940463135
60,alterar cpf cnpj,cpf,0.7552043768628527
72,cancelar seguro vida,vida,0.7336339785205742
48,envio proposta seguro,seguro,0.702721819199018
72,incluir beneficiario seguro vida,vida,0.6670508714624223
74,investimento bloqueado operacao cambio,operacao,0.637353976778135
56,contratacao seguro,seguro,0.9682050894258538
72,seguro vida temporario,vida,0.9103319776950638
56,fazemos seguro taxista,taxista,0.7114952907969745
0,gerar boleto seguro credito imobiliario,seguro,0.5969261072695264
64,quais condicoes gerais seguro plano odonto especial,seguro,0.5034104891713509
24,canal acionamento seguro portecao credito consignado,seguro,0.5418600922994705
56,cancelar seguro atrelado previdencia,seguro,0.67879972899814
12,consultar devolucao cambio,devolucao,0.7858078032972796
73,seguro auto parcela debitada,seguro,0.7113868542345516
49,restricoes contratar seguro vida,vida,0.8066755688482222
1,seguro vida empresa cliente nao possui risco acumulado,vida,0.5031217071290446
1,cancelamento seguro vida empresa,vida,0.6592454516384445
1,realizar cancelamento seguro vida empresa,vida,0.5925053202049401
59,solicitar copia pedido cancelamento seguro,solicitar,0.5866506384685708
4,excluir vinculo cpf marido conta cliente,vinculo,0.5349763932201291
56,numero ligar seguro auto,seguro,0.7199958699949054
23,prazo utilizacao cobertura seguro vida diagnostico cancer prostata,vida,0.44044728879823897
4,identifico cpf atrelado contrato cartao,identifico,0.6146584225594396
44,acionar seguro perda roubo,seguro,0.612636526295284
9,consultar ordem cambio enviada,ordem,0.7228083916612648
16,criar remessa cambio,remessa,0.7772400340992647
76,altearacao endereco local segurado seguro residencial,seguro,0.5311004134968816
65,cancelamento seguro auxilio funeral,seguro,0.6653274277506498
67,fazer endosso veiculo zurich seguros,zurich,0.5491797198932807
70,regularizar cliente cpf suspenso,suspenso,0.6261516276456519
69,solicitar apolice seguro cartao protegido,solicitar,0.6155712924941606
74,emissao cambio,emissao,0.9177817981068
30,comoverificar posicao sinistro seguros,sinistro,0.6090327768800058
53,assistencia horas seguro patrimonial,seguro,0.6549764710236028
31,cadastrar operacao cambio,operacao,0.7132201162903234
56,cancelar seguro renovado automaticamente,seguro,0.6627647881023983
72,seguro vida albert einsten,vida,0.6764591947566881
71,solicitacao estorno seguro cartao,solicitacao,0.6924553352508838
67,endosso seguro,seguro,0.9589168234017476
13,cancelar seguro cartao,seguro,0.6963388507058608
1,fazer seguro empresa,seguro,0.7143262230944785
21,quais coberturas banco cobre seguro cartao credito,seguro,0.5228302037374976
12,consultar cambio,consultar,0.8353491802580312
9,consulta ordem pagamento cambio,pagamento,0.6214299849838573
1,cancelo seguro vida socio empresa,vida,0.6454385064175097
30,aviso sinistro seguro cartao completo,sinistro,0.631950978873257
77,idade maxima seguro empresa,seguro,0.6342968380485781
20,desconto seguro errado conta cliente,seguro,0.613537436191925
41,seguro fianca pessoa juridica,seguro,0.6832013189008562
32,campanha seguro auto,seguro,0.8292870392575201
56,cancelar seguro feito errado,seguro,0.6539512493943705
8,preciso fazer reagendamento seguro auto,seguro,0.6516228518114826
39,fraude seguros,seguros,0.873744534808465
76,alterar endereco seguro residencial,seguro,0.6800488440019754
30,carencia acionamento sinistro seguro residencial,sinistro,0.5855707927106809
43,abrir chamaodo sobre seguro nao debitado,sobre,0.5742420692267997
59,cancelamento seguro,seguro,0.9440855305366559
42,tarifa seguro cartao,tarifa,0.8511356314652481
67,fazer endosso cobertura seguros patrimonial,seguros,0.48811799196975475
67,endosso seguro patrimonial,seguro,0.7063377332283042
8,cliente quer fazer cancelameto seguro sob medida,sob,0.5209194569146955
59,cancelamento seguro vida,vida,0.7653713930977856
7,cancelar seguro cartao debito cliente falecido,seguro,0.670105054406146
3,cancelar seguro cheque protegido,seguro,0.6475719970757127
32,consultar codigo campanha seguro auto,seguro,0.6677953561202072
74,recepcao cambio,recepcao,0.9366519438757367
4,regularizo cpf invalido,regularizo,0.7195463475930455
43,seguro auto contratado nao debitado,seguro,0.614302525715888
43,seguro vida contratado nao debitado,vida,0.6228494327219746
21,quais modalidades seguro,seguro,0.8535272465150379
30,sinistro seguro residencial,sinistro,0.7342398133219199
56,funciona seguro,seguro,0.9737786199549163
21,quais restricoes seguro vida,vida,0.7938764191520526
41,seguros pessoa juridica,seguros,0.6517091599974086
77,idade maxima aceitavel fazer seguro vida,vida,0.6294866123751354
56,seguro roubo furto,seguro,0.7346061099085339
24,cartao credito vincular cpf cartao,vincular,0.6253753829098019
56,declaracao unificada seguro morte natural,unificada,0.5512988972916691
65,seguro vida auxilio funeral familiar,vida,0.5874221768471009
4,pode cadastrar numero celular conta cpf diferente,pode,0.5011045520137137
9,fechar ordem cambio,ordem,0.7818349137777334
26,seguro cheque especial protegido,seguro,0.6232745222609317
9,devolucao ordem pagamento cambio exterior,pagamento,0.5597243249889838
23,teto cobertura seguro,teto,0.8275844000703594
31,liquidar operacao cambio,operacao,0.7686679340355858
22,contratar seguro acidentes pessoais,seguro,0.6028167870819153
13,cartao cambio,cartao,0.7821058031189309
23,cobertura seguro auto,seguro,0.806353740472833
4,excluir restricao cpf,restricao,0.6795485725981864
59,cancelamento seguro exterior,seguro,0.8159244654304245
4,alteracao cpf beneficio inss,inss,0.6098285177225068
7,debito seguro auto nao realizado,seguro,0.6900598325035171
9,proceder ordem pagamento enviada consta planilha status cambio,status,0.4574794512221696
59,cancelamento seguro,seguro,0.9440855305366559
65,cancelar seguro auxilio funeral,seguro,0.6752603627521973
8,limite cliente select fazer cambio,select,0.6757954570503343
7,cliente reclama debito seguro conta,seguro,0.725257096306692
38,alterar cadastro cpf documento principal,principal,0.5326892705127708
50,proposta seguro vida analise,vida,0.7857480558501927
64,carencia seguro plano odonto especial,seguro,0.552438409841047
21,quais coberturas seguro,seguro,0.7264232920765769
78,vigencia seguro auto somente apos vistoria,vistoria,0.5313277302798093
19,receber ordem cambio,receber,0.7462260016163703
72,reduzir seguro vida,vida,0.9185030012381201
4,cpf restricao resolvo,restricao,0.6862817407156937
7,permitido abrir conta corrente corretores agentes seguro,seguro,0.480446677622327
42,tarifa cambio,tarifa,0.9099033006029205
30,abertura sinistro seguro residencial,sinistro,0.6656179359309633
23,valor tabela coberturas seguros vida,vida,0.6386352918902559
18,contratar seguro viagem,viagem,0.7277396364321749
78,consultar vistoria seguro,vistoria,0.7922097377823027
50,proposta adesao seguro cartao protegido,seguro,0.6544579760618036
44,quais situacoes posso acionar seguro vida,vida,0.58950476856675
49,contratar seguro celular,seguro,0.8312055852230501
60,transferir carta credito cpf cnpj,transferir,0.5247719553626913
38,alterar cpf cadastro pertence cliente,pertence,0.6227668657890529
43,colocar seguro debitado conta pagar boleto,seguro,0.5198812990721602
79,imprimir apolices seguros,seguros,0.749463051615423
31,encaminhar operacao cambio,operacao,0.7788137972479026
43,corrigir seguro debitado integralmente,seguro,0.6514042358284555
65,cancelar seguro auxilio funeral,seguro,0.6752603627521973
30,acionamento sinistro seguro vida,vida,0.7416898146388303
12,consultar porque ocorreu debito automatico seguro cliente,seguro,0.5486648523222224
74,enviar cambio,enviar,0.9207930852338977
56,material apoio seguro cartao protegido,seguro,0.6326784164669655
56,cancelar seguro conta terceiros,terceiros,0.7651327922623558
8,fazer cancelamento seguro dias,seguro,0.7760347077176796
72,ocorre teimosinha seguro vida,vida,0.6682523881961902
74,liquidacao cambio,liquidacao,0.9123707359908025
8,fazer seguro adquirencia,seguro,0.8670791042457894
1,regras seguro empresa,seguro,0.813009724944234
7,entender debito seguro conta,seguro,0.7803383743600946
4,retirar restricao cpf cliente,retirar,0.6224084643171461
79,imprimir via seguro cartao protegido,via,0.5786913262684956
73,seguro auto parcela atraso,seguro,0.7113868542345516
43,localizar seguro debitado conta,seguro,0.6919860912605512
10,seguro moto contratar,seguro,0.8312055852230501
58,verificar motivo liberacao cambio,verificar,0.6256617977497527
56,beneficios seguro cartao credito,seguro,0.7020329849089536
41,contratar cambio cliente pessoa fisica,pessoa,0.6282693243276272
1,ocorre renovacao seguro vida socio empresa,vida,0.5533905016002909
23,cobertura seguro cartao pregido,seguro,0.7767168861173458
60,carta verde seguros sul america,verde,0.4901118262379159
47,abrir conta operar cambio,operar,0.6342787077819931
37,contato central seguros,seguros,0.6898725610269422
56,cancelar seguro sob medida,sob,0.6516500208789179
48,envio exame medico seguro vida,vida,0.6159124005327098
22,acionar seguros acidentes pessoais,seguros,0.5307444826153548
75,fazer transferencia cambio,transferencia,0.8040186373519334
12,faco consultar cliente pode fazer cambio,pode,0.5641855960680427
75,transferencia cambio,transferencia,0.9277112926143989
9,quanto ordem cambio fica disponivel liquidacao,quanto,0.5264421672644513
1,cancelar seguro vida empresa,vida,0.6793274581442916
56,simular seguro auto,simular,0.8843641912679835
59,cancelamento seguro residencial,seguro,0.7095270424941977
19,receber cambio,receber,0.9075630735130888
44,procedimento acionar seguro enchentes,seguro,0.6764124936357104
77,idade maxima seguro vida empresa,vida,0.602509081476754
12,consultar debito seguro trata,trata,0.7329452885439864
56,cancelar seguro cartao credito,seguro,0.67516926762099
52,alterar data debito seguro residencial,seguro,0.5708450492623094
19,receber ordem cambio,receber,0.7462260016163703
1,simulador seguro vida empresa,vida,0.8086484333833746
18,funciona seguro viagem,viagem,0.7703971461214238
77,idade maxima seguro vida,vida,0.6818319207981066
4,carro alienando outro cpf,outro,0.6189465413178852
45,saber classe bonus seguro,seguro,0.6246932905000262
79,imprimir apolice seguro,seguro,0.7426205543353097
37,falar central area cambio,falar,0.6175029337941296
56,cancelar seguro limite conta,seguro,0.6931834255806971
74,compra recepcao cambio,recepcao,0.683611638601432
13,seguro cartao protegido cartao black,seguro,0.6508289318617115
50,cancelar proposta seguro auto dia apos efetivacao,seguro,0.5151697200927565
47,cliente recebendo cambio proceder,recebendo,0.6672552873393032
49,contratar seguro cartao,seguro,0.7504894944683659
20,beneficios seguro automoveis cartao platinum,seguro,0.6268892505175614
9,cadastrar ordem cambio,ordem,0.7373052454230759
70,regularizar cpf suspenso,suspenso,0.674612809161046
9,consultar ordem pagamento cambio,pagamento,0.5960460646925269
47,cliente consegue operar cambio ocorrendo mensagem excede limite diario,operar,0.39879172695217113
7,debito indevido seguro conta cliente,seguro,0.6798244064409754
11,cancelar seguro patrimonial feito dia,seguro,0.6280656443606623
43,debito seguro auto nao efetivado,seguro,0.6781681118179893
76,solicitar apolice seguro residencial,solicitar,0.6573302358678453
56,cotacao seguro auto,seguro,0.8347742677384754
56,cancelar seguro,seguro,0.9333222901041052
56,obrigatorio seguro agricola,seguro,0.733508756624942
39,seguros zurich telefone,zurich,0.6487217857270539
74,cancelar operacao cambio,operacao,0.7390309060431605
7,alterar conta corrente debito seguro,seguro,0.5897242752835306
43,seguro debitado conta corrente,seguro,0.640653648879176
56,comeca valer vigencia seguro auto,vigencia,0.5655129701339657
49,contratar seguro vida,vida,0.7841532130418193
49,contratar cambio mobile,mobile,0.8387992710469061
9,emitir ordem pagamento cambio,pagamento,0.673577949120772
39,telefone liberty seguros,telefone,0.659010390165163
44,acionar seguro familiar,seguro,0.7835501572395333
24,contrata seguro cartao,seguro,0.8923112714872372
